slip_ticks,full_per_trade,oos_per_trade,full_net,oos_net
0.0,1.4549271137026252,0.5011538461538473,499.0400000000004,52.12000000000012
0.5,1.2049271137026252,0.2511538461538473,413.2900000000004,26.12000000000012
1.0,0.9549271137026252,0.0011538461538472906,327.5400000000004,0.12000000000011823
2.0,0.45492711370262506,-0.4988461538461527,156.0400000000004,-51.87999999999988
