panel,symbol,predictor,target,kind,pred_family,rho_search,t_search,n_search,rho_hold,t_hold,n_hold
ETF,IWM,eff_state,rest15_eff_vol,main,prior RTH,-0.0075246315311966235,-0.32269214801962737,1841,0.007079690778887142,0.1998730934680733,799
ETF,IWM,fc_vol x eff_state,rest15_eff_vol,interaction,prior RTH,-0.010094157528370574,-0.4257750207128632,1781,0.005231398270394383,0.14769061128540073,799
ETF,IWM,eff_state,rest30_eff_range,main,prior RTH,-0.006374093768268937,-0.2733494065173796,1841,0.004837308440500209,0.1365645638474304,799
ETF,IWM,fc_vol x eff_state,rest30_eff_range,interaction,prior RTH,-0.0151953784373822,-0.6409876169311495,1781,0.006114715835051285,0.17262892222307666,799
ETF,IWM,eff_state,rest30_eff_mfe,main,prior RTH,0.0065773941567169635,0.2820682000678248,1841,-0.023930383184930216,-0.6757766807652782,799
ETF,IWM,fc_vol x eff_state,rest30_eff_mfe,interaction,prior RTH,0.007262758862922147,0.3063381274852946,1781,-0.031841976246647315,-0.8993928993190974,799
ETF,IWM,eff_state,rest30_eff_vol,main,prior RTH,-0.016320202603202483,-0.6999616644120404,1841,0.01973968870863015,0.5573834757195784,799
ETF,IWM,fc_vol x eff_state,rest30_eff_vol,interaction,prior RTH,-0.023607413850059634,-0.995995645305372,1781,0.019256942418624783,0.5437471981370929,799
ETF,IWM,trail_rv_5,eff_range,main,prior RTH,0.04480678295416869,1.9312345471970889,1856,-0.051466743305387135,-1.4548954879194649,799
ETF,IWM,fc_vol x trail_rv_5,eff_range,interaction,prior RTH,0.04683280331964247,1.977492856023364,1781,-0.04654261337428994,-1.3153787569451565,799
ETF,IWM,trail_rv_5,eff_mfe,main,prior RTH,-0.032574344235885504,-1.4033341087997964,1856,-0.04673939212578532,-1.3209522317546383,799
ETF,IWM,fc_vol x trail_rv_5,eff_mfe,interaction,prior RTH,-0.035262201552069335,-1.4882214895106505,1781,-0.04478199844772378,-1.2655186260060125,799
ETF,IWM,trail_rv_5,rest1_eff_range,main,prior RTH,0.06401474264857163,2.762018237884692,1856,-0.05672991345137417,-1.6041362385226454,799
ETF,IWM,fc_vol x trail_rv_5,rest1_eff_range,interaction,prior RTH,0.06671910223555168,2.8203755645104307,1781,-0.054347682759500256,-1.536570612433479,799
ETF,IWM,trail_rv_5,rest1_eff_mfe,main,prior RTH,-0.012248099616105809,-0.52741946369739,1856,-0.06835290043835106,-1.9342073252195333,799
ETF,IWM,fc_vol x trail_rv_5,rest1_eff_mfe,interaction,prior RTH,-0.018856245080501186,-0.7954637814609659,1781,-0.07284879296603823,-2.0620869724866306,799
ETF,IWM,trail_rv_5,rest1_eff_vol,main,prior RTH,0.05821334773527199,2.5108140906572824,1856,-0.04820115953685434,-1.362359557851815,799
ETF,IWM,fc_vol x trail_rv_5,rest1_eff_vol,interaction,prior RTH,0.06216520916021275,2.627097355854466,1781,-0.04960277060617997,-1.4020710780350931,799
ETF,IWM,trail_rv_5,rest5_eff_range,main,prior RTH,0.06112449381489989,2.6368350706097523,1856,-0.05368799815558922,-1.5178651189008965,799
ETF,IWM,fc_vol x trail_rv_5,rest5_eff_range,interaction,prior RTH,0.06398364039291057,2.704255521414304,1781,-0.046363005448539996,-1.3102917550317885,799
ETF,IWM,trail_rv_5,rest5_eff_mfe,main,prior RTH,-0.020243217961044543,-0.8718131565552713,1856,-0.05942683358223665,-1.680660428179784,799
ETF,IWM,fc_vol x trail_rv_5,rest5_eff_mfe,interaction,prior RTH,-0.02174571242342105,-0.9174118012702304,1781,-0.06261220631301588,-1.7710919990430904,799
ETF,IWM,trail_rv_5,rest5_eff_vol,main,prior RTH,0.05769495105583278,2.488379985050063,1856,-0.046117256533072346,-1.3033316603904082,799
ETF,IWM,fc_vol x trail_rv_5,rest5_eff_vol,interaction,prior RTH,0.06180291636052053,2.6117280108597556,1781,-0.03976857820395796,-1.1236030878397876,799
ETF,IWM,trail_rv_5,rest15_eff_range,main,prior RTH,0.056569681342456886,2.4396898011503776,1856,-0.011546858385011339,-0.32600326852932615,799
ETF,IWM,fc_vol x trail_rv_5,rest15_eff_range,interaction,prior RTH,0.05746440445895659,2.427756498001171,1781,-0.005434212878880556,-0.15341655299952586,799
ETF,IWM,trail_rv_5,rest15_eff_mfe,main,prior RTH,-0.058430522242780066,-2.520213127136274,1856,0.009237345771437649,0.2607923757945818,799
ETF,IWM,fc_vol x trail_rv_5,rest15_eff_mfe,interaction,prior RTH,-0.06759766994479882,-2.8576840882246004,1781,-0.00788839686564025,-0.22270574754210967,799
ETF,IWM,trail_rv_5,rest15_eff_vol,main,prior RTH,0.05957294133651067,2.569661516303806,1856,-0.009162039955959987,-0.25866613320265197,799
ETF,IWM,fc_vol x trail_rv_5,rest15_eff_vol,interaction,prior RTH,0.06397012946379031,2.7036821381145444,1781,-0.004061820696923786,-0.11467097139844284,799
ETF,IWM,trail_rv_5,rest30_eff_range,main,prior RTH,0.0598922842189129,2.583485735211886,1856,-0.010621359530961631,-0.29987051743448745,799
ETF,IWM,fc_vol x trail_rv_5,rest30_eff_range,interaction,prior RTH,0.05655325215356034,2.3891376214149536,1781,-0.00909830908346793,-0.25686670993636823,799
ETF,IWM,trail_rv_5,rest30_eff_mfe,main,prior RTH,-0.017899757847513624,-0.7708530695116386,1856,-0.03312424168749755,-0.9356501543328395,799
ETF,IWM,fc_vol x trail_rv_5,rest30_eff_mfe,interaction,prior RTH,-0.028046833250482676,-1.1834303070174372,1781,-0.04528769567795853,-1.279838602486507,799
ETF,IWM,trail_rv_5,rest30_eff_vol,main,prior RTH,0.05996640553461574,2.5866945294316865,1856,-0.001893320598116066,-0.053450786359719824,799
ETF,IWM,fc_vol x trail_rv_5,rest30_eff_vol,interaction,prior RTH,0.06008848205524407,2.5390114733255937,1781,-0.0006219240215683137,-0.017557657635723135,799
ETF,IWM,trail_rv_20,eff_range,main,prior RTH,0.03235473821740849,1.388213265178978,1841,-0.04365521644934507,-1.2336146998264494,799
ETF,IWM,fc_vol x trail_rv_20,eff_range,interaction,prior RTH,0.038895472296078995,1.6417831158105085,1781,-0.04151712318726426,-1.1730891738826998,799
ETF,IWM,trail_rv_20,eff_mfe,main,prior RTH,-0.022127793075084504,-0.9491510139234857,1841,-0.02576056177863482,-0.7274926980742962,799
ETF,IWM,fc_vol x trail_rv_20,eff_mfe,interaction,prior RTH,-0.03091952516729325,-1.3047535453397328,1781,-0.03252376540059914,-0.9186705606464485,799
ETF,IWM,trail_rv_20,rest1_eff_range,main,prior RTH,0.050875669468512366,2.1845590070005927,1841,-0.06118261294131576,-1.7304998116065908,799
ETF,IWM,fc_vol x trail_rv_20,rest1_eff_range,interaction,prior RTH,0.05809771682715256,2.454602804317704,1781,-0.05524297483848381,-1.561960037204327,799
ETF,IWM,trail_rv_20,rest1_eff_mfe,main,prior RTH,-0.012663637809216732,-0.5431054634463355,1841,-0.05598991351948191,-1.5831452239744759,799
ETF,IWM,fc_vol x trail_rv_20,rest1_eff_mfe,interaction,prior RTH,-0.017914485034956396,-0.7557218909679738,1781,-0.06483929782621364,-1.8343504236464874,799
ETF,IWM,trail_rv_20,rest1_eff_vol,main,prior RTH,0.05395091446446028,2.316981933036015,1841,-0.06465412744911704,-1.8290897986200947,799
ETF,IWM,fc_vol x trail_rv_20,rest1_eff_vol,interaction,prior RTH,0.05863270519373095,2.477283441503578,1781,-0.05832339904023355,-1.6493464817112786,799
ETF,IWM,trail_rv_20,rest5_eff_range,main,prior RTH,0.0554518745201164,2.3816384518079223,1841,-0.06767538370331334,-1.914946729094706,799
ETF,IWM,fc_vol x trail_rv_20,rest5_eff_range,interaction,prior RTH,0.05895101202425209,2.490778958774993,1781,-0.0530885646531849,-1.5008697868630936,799
ETF,IWM,trail_rv_20,rest5_eff_mfe,main,prior RTH,-0.009258685461482641,-0.3970624430289536,1841,-0.05543157865837442,-1.567309098343039,799
ETF,IWM,fc_vol x trail_rv_20,rest5_eff_mfe,interaction,prior RTH,-0.01582432661095935,-0.6675250909878858,1781,-0.0636551806258667,-1.8007133307688172,799
ETF,IWM,trail_rv_20,rest5_eff_vol,main,prior RTH,0.059106391130553465,2.5391318568191408,1841,-0.06887199224594652,-1.9489660000124942,799
ETF,IWM,fc_vol x trail_rv_20,rest5_eff_vol,interaction,prior RTH,0.06092554628920995,2.574512112118626,1781,-0.05189727290692312,-1.4670987106070579,799
ETF,IWM,trail_rv_20,rest15_eff_range,main,prior RTH,0.055813035907724164,2.3971985202844266,1841,-0.020062060658529928,-0.5664898283492047,799
ETF,IWM,fc_vol x trail_rv_20,rest15_eff_range,interaction,prior RTH,0.05494892417639567,2.3211532279418936,1781,-0.01027595584706447,-0.2901177637218425,799
ETF,IWM,trail_rv_20,rest15_eff_mfe,main,prior RTH,-0.04951945482621546,-2.126179158148365,1841,0.026769858628968985,0.7560158617258539,799
ETF,IWM,fc_vol x trail_rv_20,rest15_eff_mfe,interaction,prior RTH,-0.0625675111903984,-2.6441652119031582,1781,-0.006117091997447281,-0.17269600787531184,799
ETF,IWM,trail_rv_20,rest15_eff_vol,main,prior RTH,0.06571620286682378,2.8242499731788304,1841,-0.03135310115087468,-0.8855706788763154,799
ETF,IWM,fc_vol x trail_rv_20,rest15_eff_vol,interaction,prior RTH,0.06542728684315183,2.7655303517295775,1781,-0.01608864934551648,-0.4542604864594729,799
ETF,IWM,trail_rv_20,rest30_eff_range,main,prior RTH,0.06205070639532257,2.666092960369478,1841,-0.034559682622070854,-0.9762440853998267,799
ETF,IWM,fc_vol x trail_rv_20,rest30_eff_range,interaction,prior RTH,0.05368294063774471,2.267519145083504,1781,-0.01924770882832522,-0.5434863779126005,799
ETF,IWM,trail_rv_20,rest30_eff_mfe,main,prior RTH,-0.02030226313254229,-0.8708128710125006,1841,-0.04147724648147175,-1.17196049293228,799
ETF,IWM,fc_vol x trail_rv_20,rest30_eff_mfe,interaction,prior RTH,-0.03040222217255201,-1.2829038350661703,1781,-0.05135458387075226,-1.4517164987416855,799
ETF,IWM,trail_rv_20,rest30_eff_vol,main,prior RTH,0.07031611483530978,3.02288793789018,1841,-0.03526845116546059,-0.9962901077058373,799
ETF,IWM,fc_vol x trail_rv_20,rest30_eff_vol,interaction,prior RTH,0.06245594899281628,2.639432003012569,1781,-0.01556409797961738,-0.43944621195940187,799
ETF,IWM,vol_state,eff_range,main,prior RTH,0.029666261891851727,1.2727552102611122,1841,-0.021938314044409202,-0.6194937734622257,799
ETF,IWM,fc_vol x vol_state,eff_range,interaction,prior RTH,0.029518655918464476,1.2455863685254005,1781,-0.026421114575230168,-0.7461599474043529,799
ETF,IWM,vol_state,eff_mfe,main,prior RTH,-0.012612409700722589,-0.5409080931892731,1841,-0.01806607140278998,-0.5101099182875335,799
ETF,IWM,fc_vol x vol_state,eff_mfe,interaction,prior RTH,-0.005279207082206167,-0.22267052034495133,1781,-0.016009493544605166,-0.45202496046704416,799
ETF,IWM,vol_state,rest1_eff_range,main,prior RTH,0.03575908254285649,1.534458258140019,1841,-0.020613537855597396,-0.5820683501309022,799
ETF,IWM,fc_vol x vol_state,rest1_eff_range,interaction,prior RTH,0.03168850875379326,1.3372356202977853,1781,-0.024538804069189086,-0.6929682692956557,799
ETF,IWM,vol_state,rest1_eff_mfe,main,prior RTH,-0.00595550780038034,-0.2553979249269346,1841,-0.016395541804971017,-0.4629278549365144,799
ETF,IWM,fc_vol x vol_state,rest1_eff_mfe,interaction,prior RTH,-0.0028138988243556337,-0.11868563875109937,1781,-0.009492340272435007,-0.2679921207673855,799
ETF,IWM,vol_state,rest1_eff_vol,main,prior RTH,0.016951665356759696,0.7270522841082271,1841,-0.00666418094667632,-0.1881419258780169,799
ETF,IWM,fc_vol x vol_state,rest1_eff_vol,interaction,prior RTH,0.010720718108372222,0.4522065096062588,1781,-0.013079389958298203,-0.369278310075538,799
ETF,IWM,vol_state,rest5_eff_range,main,prior RTH,0.02928665444999305,1.2564550509517853,1841,-0.008570440494226806,-0.2419626070311567,799
ETF,IWM,fc_vol x vol_state,rest5_eff_range,interaction,prior RTH,0.023888207510605556,1.0078490405683895,1781,-0.01377266696152145,-0.3888556381862879,799
ETF,IWM,vol_state,rest5_eff_mfe,main,prior RTH,-0.01273571862120502,-0.5461972934646935,1841,-0.017043249751136875,-0.4812210909220796,799
ETF,IWM,fc_vol x vol_state,rest5_eff_mfe,interaction,prior RTH,-0.00749549161404045,-0.31615517636161405,1781,-0.016705691991701233,-0.47168736230248165,799
ETF,IWM,vol_state,rest5_eff_vol,main,prior RTH,0.014329865563340639,0.6145788003439622,1841,0.0023389669417599067,0.06603199708037662,799
ETF,IWM,fc_vol x vol_state,rest5_eff_vol,interaction,prior RTH,0.007035450516672958,0.296749936964858,1781,-0.005056085144024014,-0.14274111693222963,799
ETF,IWM,vol_state,rest15_eff_range,main,prior RTH,0.018978212842839647,0.8139999949119264,1841,0.008464927964466861,0.23898353872249914,799
ETF,IWM,fc_vol x vol_state,rest15_eff_range,interaction,prior RTH,0.017446251563429563,0.7359633845949837,1781,0.004828074566892827,0.13630387148909126,799
ETF,IWM,vol_state,rest15_eff_mfe,main,prior RTH,-0.03226582392851819,-1.3843943250033581,1841,0.0026175812485903734,0.07389768261587763,799
ETF,IWM,fc_vol x vol_state,rest15_eff_mfe,interaction,prior RTH,-0.02171499692279999,-0.9161153587659737,1781,0.0032997427070431727,0.09315616528071712,799
ETF,IWM,vol_state,rest15_eff_vol,main,prior RTH,0.004390395692026817,0.18827762609270404,1841,0.01896080156586711,0.5353822085471525,799
ETF,IWM,fc_vol x vol_state,rest15_eff_vol,interaction,prior RTH,-0.0006231448947790181,-0.026283131002378758,1781,0.012854131574242238,0.3629173939606258,799
ETF,IWM,vol_state,rest30_eff_range,main,prior RTH,0.015303598046632448,0.656349678402727,1841,0.026518298560680865,0.7489064527967023,799
ETF,IWM,fc_vol x vol_state,rest30_eff_range,interaction,prior RTH,0.006913282671429775,0.2915967419627571,1781,0.021341397392198397,0.6026302622602314,799
ETF,IWM,vol_state,rest30_eff_mfe,main,prior RTH,-0.002164501035362179,-0.0928217345681048,1841,0.013763056896344314,0.38858425746716985,799
ETF,IWM,fc_vol x vol_state,rest30_eff_mfe,interaction,prior RTH,-0.0014011929104344202,-0.05909984360874845,1781,0.013457529306576,0.37995645319833704,799
ETF,IWM,vol_state,rest30_eff_vol,main,prior RTH,-0.0037268802170924427,-0.15982301359009807,1841,0.03144259271457743,0.8881008726457319,799
ETF,IWM,fc_vol x vol_state,rest30_eff_vol,interaction,prior RTH,-0.01511080654264651,-0.6374192982488981,1781,0.023565288377389026,0.665460894986776,799
ETF,IWM,fc_vol,eff_range,main,prior RTH,0.04223877208223846,1.7831464769154455,1781,-0.0332413764750986,-0.9389624778857474,799
ETF,IWM,fc_vol,eff_mfe,main,prior RTH,-0.032734130195940216,-1.3814067778987253,1781,-0.0329025873314424,-0.929382344402074,799
ETF,IWM,fc_vol,rest1_eff_range,main,prior RTH,0.057692813582190326,2.4374384903238973,1781,-0.03999021474176657,-1.129875107000841,799
ETF,IWM,fc_vol,rest1_eff_mfe,main,prior RTH,-0.02096576005325554,-0.8844922991330504,1781,-0.05473498486677391,-1.5475535824482916,799
ETF,IWM,fc_vol,rest1_eff_vol,main,prior RTH,0.05481146256341998,2.3153290530642043,1781,-0.03830311946095965,-1.082136691254933,799
ETF,IWM,fc_vol,rest5_eff_range,main,prior RTH,0.05432635847867652,2.294776505897717,1781,-0.030828408631089616,-0.8707364812872102,799
ETF,IWM,fc_vol,rest5_eff_mfe,main,prior RTH,-0.021853486526129725,-0.921960760492979,1781,-0.04846969247825869,-1.3699672071904183,799
ETF,IWM,fc_vol,rest5_eff_vol,main,prior RTH,0.05359246743166604,2.2636866213207685,1781,-0.02457310359754204,-0.6939374622390813,799
ETF,IWM,fc_vol,rest15_eff_range,main,prior RTH,0.05090660730432255,2.149936297613012,1781,-0.0033331843375648132,-0.09410027782971053,799
ETF,IWM,fc_vol,rest15_eff_mfe,main,prior RTH,-0.06653524844333406,-2.812569019406002,1781,-0.025860709953718235,-0.7303228277097129,799
ETF,IWM,fc_vol,rest15_eff_vol,main,prior RTH,0.059026012489655034,2.4939589262011452,1781,-0.001059571645007387,-0.029912983553634722,799
ETF,IWM,fc_vol,rest30_eff_range,main,prior RTH,0.046844091068882945,1.9779705239221665,1781,-0.007084701825175053,-0.20001457190421856,799
ETF,IWM,fc_vol,rest30_eff_mfe,main,prior RTH,-0.035557412860539865,-1.50069642458815,1781,-0.040812729266996445,-1.1531526414097872,799
ETF,IWM,fc_vol,rest30_eff_vol,main,prior RTH,0.053317142967129444,2.2520239808902085,1781,0.00034448605870119605,0.009725251410714241,799
ETF,IWM,open1_ret_pct,rest1_eff_range,main,opening,-0.0030854062980988648,-0.13303138842880524,1861,0.014267363174572526,0.40282561934284494,799
ETF,IWM,fc_vol x open1_ret_pct,rest1_eff_range,interaction,opening,-0.004445004015534669,-0.18748409128085686,1781,0.007115584427455783,0.2008864904003698,799
ETF,IWM,open1_ret_pct,rest1_eff_mfe,main,opening,0.01899300517465851,0.8190524769369769,1861,0.04175300904283439,1.1797658652933438,799
ETF,IWM,fc_vol x open1_ret_pct,rest1_eff_mfe,interaction,opening,0.022509271333406917,0.9496410064981912,1781,0.037817929657282916,1.0684093887545152,799
ETF,IWM,open1_ret_pct,rest1_eff_vol,main,opening,-0.004935313442855602,-0.2127941694292295,1861,0.03124482380233417,0.882509383361983,799
ETF,IWM,fc_vol x open1_ret_pct,rest1_eff_vol,interaction,opening,-0.004793547452685137,-0.20218549454967694,1781,0.025054197838472448,0.7075318783424595,799
ETF,IWM,open1_absret_pct,rest1_eff_range,main,opening,0.021351731966402214,0.9208138080434601,1861,-0.00854161619308904,-0.2411487733902156,799
ETF,IWM,fc_vol x open1_absret_pct,rest1_eff_range,interaction,opening,0.037349686204167114,1.5764422402812173,1781,-0.021515208807279845,-0.6075405466994477,799
ETF,IWM,open1_absret_pct,rest1_eff_mfe,main,opening,-0.016689838830846744,-0.7197013754239403,1861,-0.04006988886917929,-1.1321298195789948,799
ETF,IWM,fc_vol x open1_absret_pct,rest1_eff_mfe,interaction,opening,-0.01706699054142908,-0.7199596914643079,1781,-0.05133217723512478,-1.451081423220371,799
ETF,IWM,open1_absret_pct,rest1_eff_vol,main,opening,0.03539757698595773,1.527163316445071,1861,-0.018540776520449737,-0.5235181456678898,799
ETF,IWM,fc_vol x open1_absret_pct,rest1_eff_vol,interaction,opening,0.04987610584121587,2.1063055205540504,1781,-0.03018262808919442,-0.8524798500345115,799
ETF,IWM,open1_range_pct,rest1_eff_range,main,opening,0.028436891286536713,1.2265845250727931,1861,-0.03721792879790749,-1.0514348233129267,799
ETF,IWM,fc_vol x open1_range_pct,rest1_eff_range,interaction,opening,0.051137141647454365,2.15969791259266,1781,-0.0431059751535981,-1.2180650917265143,799
ETF,IWM,open1_range_pct,rest1_eff_mfe,main,opening,-0.031794278836203484,-1.371539417470118,1861,-0.041390366750505024,-1.1695014451997152,799
ETF,IWM,fc_vol x open1_range_pct,rest1_eff_mfe,interaction,opening,-0.028974483410655356,-1.222604674194235,1781,-0.06354879839340527,-1.797691717866923,799
ETF,IWM,open1_range_pct,rest1_eff_vol,main,opening,0.044407916600442396,1.9165879108418036,1861,-0.03538829164717862,-0.999679690728542,799
ETF,IWM,fc_vol x open1_range_pct,rest1_eff_vol,interaction,opening,0.05965477166535631,2.5206195489885252,1781,-0.041290429796889676,-1.166672858122816,799
ETF,IWM,open1_closeloc,rest1_eff_range,main,opening,-0.01953891024169101,-0.8426028982860232,1861,0.020986860291165536,0.592614529776949,799
ETF,IWM,fc_vol x open1_closeloc,rest1_eff_range,interaction,opening,0.012379430016379612,0.5221820074390237,1781,0.0038716909700874593,0.1093032565380843,799
ETF,IWM,open1_closeloc,rest1_eff_mfe,main,opening,0.015386358010929321,0.6634786339791763,1861,0.05483029575164767,1.5502564805215195,799
ETF,IWM,fc_vol x open1_closeloc,rest1_eff_mfe,interaction,opening,0.023145690867446424,0.9765050293448011,1781,0.03311552634812443,0.9354037045499856,799
ETF,IWM,open1_closeloc,rest1_eff_vol,main,opening,-0.018824658774748933,-0.811790138388824,1861,0.03991727448357752,1.127810976336592,799
ETF,IWM,fc_vol x open1_closeloc,rest1_eff_vol,interaction,opening,0.007791257682922372,0.32863114823328726,1781,0.019089066771165102,0.5390052545880629,799
ETF,IWM,open1_vol_rel,rest1_eff_range,main,opening,-0.03962101617801949,-1.7004255641096941,1841,-0.020499532563008727,-0.5788478040798628,799
ETF,IWM,fc_vol x open1_vol_rel,rest1_eff_range,interaction,opening,0.010821524966588784,0.4564591008135985,1781,-0.03867154332970998,-1.0925608881617346,799
ETF,IWM,open1_vol_rel,rest1_eff_mfe,main,opening,-0.035683215276078505,-1.531198562332107,1841,-0.0007499035624865568,-0.02117067472734818,799
ETF,IWM,fc_vol x open1_vol_rel,rest1_eff_mfe,interaction,opening,-0.03464360363465861,-1.4620822586191033,1781,-0.03373653236038781,-0.9529648665394268,799
ETF,IWM,open1_vol_rel,rest1_eff_vol,main,opening,-0.030693869675557692,-1.3168829755640137,1841,-0.021872336234963263,-0.6176298000290364,799
ETF,IWM,fc_vol x open1_vol_rel,rest1_eff_vol,interaction,opening,0.01406789233938897,0.5934170072517805,1781,-0.03797540718133116,-1.0728647609000104,799
ETF,IWM,open5_ret_pct,rest5_eff_range,main,opening,-0.0018371771178777242,-0.0792120869337637,1861,-0.001492549436164034,-0.042136491302776316,799
ETF,IWM,fc_vol x open5_ret_pct,rest5_eff_range,interaction,opening,0.0025820174437389512,0.10890519417642709,1781,-0.0019369959743911326,-0.054683800920982566,799
ETF,IWM,open5_ret_pct,rest5_eff_mfe,main,opening,0.014360544244231136,0.6192348357801434,1861,0.03025661829854197,0.854571546209352,799
ETF,IWM,fc_vol x open5_ret_pct,rest5_eff_mfe,interaction,opening,0.019669265043815266,0.8297745925261167,1781,0.035411181894623604,1.0003271262283062,799
ETF,IWM,open5_ret_pct,rest5_eff_vol,main,opening,0.0019207672067587138,0.08281618651664097,1861,0.0015222976178064314,0.04297632068672315,799
ETF,IWM,fc_vol x open5_ret_pct,rest5_eff_vol,interaction,opening,0.006329343025441505,0.2669656017878727,1781,0.0008697431991454497,0.024553893425102762,799
ETF,IWM,open5_absret_pct,rest5_eff_range,main,opening,0.017300796137438047,0.7460549037281329,1861,-0.06341400707306835,-1.7938632797581686,799
ETF,IWM,fc_vol x open5_absret_pct,rest5_eff_range,interaction,opening,0.0352331847778932,1.4869953300362815,1781,-0.07701618374598997,-2.1807355225659752,799
ETF,IWM,open5_absret_pct,rest5_eff_mfe,main,opening,-0.009878160978649487,-0.4259287777636281,1861,-0.06666768728769905,-1.8863046264243373,799
ETF,IWM,fc_vol x open5_absret_pct,rest5_eff_mfe,interaction,opening,-0.026037692531374997,-1.0985952975056272,1781,-0.08032082067435366,-2.274902288114956,799
ETF,IWM,open5_absret_pct,rest5_eff_vol,main,opening,0.01697871635216021,0.7321619505679622,1861,-0.06426919965904986,-1.8181547425374531,799
ETF,IWM,fc_vol x open5_absret_pct,rest5_eff_vol,interaction,opening,0.03461180684751135,1.4607387117789854,1781,-0.07514760035539961,-2.127521800412245,799
ETF,IWM,open5_range_pct,rest5_eff_range,main,opening,0.025025974653178282,1.079361037716223,1861,-0.10106147722246792,-2.8677680548316213,799
ETF,IWM,fc_vol x open5_range_pct,rest5_eff_range,interaction,opening,0.04672774429053279,1.9730470702577285,1781,-0.09243335184017615,-2.6207230189461965,799
ETF,IWM,open5_range_pct,rest5_eff_mfe,main,opening,-0.017084867401677393,-0.7367407644072538,1861,-0.07346005901949876,-2.0794831991432643,799
ETF,IWM,fc_vol x open5_range_pct,rest5_eff_mfe,interaction,opening,-0.02216674238427377,-0.9351829337922287,1781,-0.07978504709581817,-2.2596301919478425,799
ETF,IWM,open5_range_pct,rest5_eff_vol,main,opening,0.03241461165804311,1.3983271689070875,1861,-0.10070974526428712,-2.85768469460092,799
ETF,IWM,fc_vol x open5_range_pct,rest5_eff_vol,interaction,opening,0.04946972598395369,2.089101517568788,1781,-0.09045449198716439,-2.564149307032018,799
ETF,IWM,open5_closeloc,rest5_eff_range,main,opening,-0.0033521872041829127,-0.14453412546172717,1861,0.003446899265428737,0.09731064073231063,799
ETF,IWM,fc_vol x open5_closeloc,rest5_eff_range,interaction,opening,0.02705147048036252,1.1413998585583065,1781,0.005039879529779688,0.14228359569509888,799
ETF,IWM,open5_closeloc,rest5_eff_mfe,main,opening,0.016229952632697046,0.6998648044643628,1861,0.014716390804140259,0.41550619773021613,799
ETF,IWM,fc_vol x open5_closeloc,rest5_eff_mfe,interaction,opening,0.00798184887579463,0.33667069051668974,1781,0.022515484268928753,0.6358000578269403,799
ETF,IWM,open5_closeloc,rest5_eff_vol,main,opening,0.002483978979311331,0.10709987181130438,1861,0.0025229519847439798,0.07122615956137054,799
ETF,IWM,fc_vol x open5_closeloc,rest5_eff_vol,interaction,opening,0.03214440832974112,1.3564940605121514,1781,0.005563231457013997,0.15705906599796085,799
ETF,IWM,open5_vol_rel,rest5_eff_range,main,opening,-0.019252106575781476,-0.825751974735878,1841,-0.03164143148860888,-0.8937227152271892,799
ETF,IWM,fc_vol x open5_vol_rel,rest5_eff_range,interaction,opening,0.02540464106808381,1.0718678099943766,1781,-0.03708477231878193,-1.0476678614735235,799
ETF,IWM,open5_vol_rel,rest5_eff_mfe,main,opening,-0.029445488479495536,-1.2632752404779568,1841,-0.03429107853674093,-0.9686475727689791,799
ETF,IWM,fc_vol x open5_vol_rel,rest5_eff_mfe,interaction,opening,-0.028719935473227196,-1.211854886420649,1781,-0.046183187703887234,-1.3051989380327176,799
ETF,IWM,open5_vol_rel,rest5_eff_vol,main,opening,-0.015334838888731753,-0.6576898687751542,1841,-0.03742205952929884,-1.0572097370765643,799
ETF,IWM,fc_vol x open5_vol_rel,rest5_eff_vol,interaction,opening,0.025004669991845356,1.0549816637852012,1781,-0.03671767811267844,-1.037283151521164,799
ETF,IWM,open15_ret_pct,rest15_eff_range,main,opening,0.01077765572782359,0.4647177132866662,1861,0.030490943257861704,0.8611959834464381,799
ETF,IWM,fc_vol x open15_ret_pct,rest15_eff_range,interaction,opening,0.015937757531285065,0.6723112128222085,1781,0.026544702768166503,0.7496526627236153,799
ETF,IWM,open15_ret_pct,rest15_eff_mfe,main,opening,-0.006288069508181707,-0.27112253390690055,1861,-0.01229698976292901,-0.3471848860218348,799
ETF,IWM,fc_vol x open15_ret_pct,rest15_eff_mfe,interaction,opening,0.00013485518046698345,0.005687947936866065,1781,-0.017675460517657008,-0.49907722382627123,799
ETF,IWM,open15_ret_pct,rest15_eff_vol,main,opening,0.007902860691802915,0.340751348921249,1861,0.033765738016515244,0.9537907877775981,799
ETF,IWM,fc_vol x open15_ret_pct,rest15_eff_vol,interaction,opening,0.014923769146750691,0.6295277293570805,1781,0.0317070549629434,0.8955781353937319,799
ETF,IWM,open15_absret_pct,rest15_eff_range,main,opening,-0.008154702462121381,-0.35161083957922973,1861,-0.04022604767154337,-1.1365490486234187,799
ETF,IWM,fc_vol x open15_absret_pct,rest15_eff_range,interaction,opening,0.009104859358290201,0.3840424376509773,1781,-0.04298360737036433,-1.214600880217806,799
ETF,IWM,open15_absret_pct,rest15_eff_mfe,main,opening,-0.02080879678757507,-0.8973889351245461,1861,-0.038984976163219054,-1.1014295180609095,799
ETF,IWM,fc_vol x open15_absret_pct,rest15_eff_mfe,interaction,opening,-0.04652706159697838,-1.964554957567646,1781,-0.04274438774892255,-1.2078287707145199,799
ETF,IWM,open15_absret_pct,rest15_eff_vol,main,opening,-0.007877793812949825,-0.3396704613694095,1861,-0.0473981025053296,-1.3396103800323191,799
