panel,symbol,period,entries,sessions,long_share,mean_1,median_1,win_1,t_1,ci_lo_1,ci_hi_1,ctrl_1,ctrl_pctile_1,diff_1,mfe_1,mae_1,asym_1,mean_3,median_3,win_3,t_3,ci_lo_3,ci_hi_3,ctrl_3,ctrl_pctile_3,diff_3,mfe_3,mae_3,asym_3,mean_5,median_5,win_5,t_5,ci_lo_5,ci_hi_5,ctrl_5,ctrl_pctile_5,diff_5,mfe_5,mae_5,asym_5,mean_10,median_10,win_10,t_10,ci_lo_10,ci_hi_10,ctrl_10,ctrl_pctile_10,diff_10,mfe_10,mae_10,asym_10,mean_15,median_15,win_15,t_15,ci_lo_15,ci_hi_15,ctrl_15,ctrl_pctile_15,diff_15,mfe_15,mae_15,asym_15,mean_30,median_30,win_30,t_30,ci_lo_30,ci_hi_30,ctrl_30,ctrl_pctile_30,diff_30,mfe_30,mae_30,asym_30,verdict
etf,SPY,2016,377,78,0.3713527851458886,0.2600802139036454,0.0,0.4946524064171123,0.6194182338479166,-0.509819518716704,1.116969919786044,0.07347708894878244,0.55,0.18660312495486295,5.131176470588186,-4.6827540106952235,1.0957604133953618,-0.25393048128352314,0.0,0.48663101604278075,-0.42647646542766715,-1.3867827540108137,0.8911570855613126,0.18060646900263505,0.37,-0.4345369502861582,8.435320855614892,-8.293850267379803,1.0170572874689456,-0.3293048128343273,-0.10999999999938836,0.48128342245989303,-0.4172620250966923,-1.954668449197951,1.2340955882351523,0.3447708894880429,0.41,-0.6740757023223702,10.78965240641704,-10.68494652406434,1.0097993829091128,-0.9112834224599293,0.0,0.48128342245989303,-0.8571060943191566,-3.006340240641769,1.1057653743315645,-0.11764150943396053,0.35,-0.7936419130259688,15.137085561497255,-15.267967914438703,0.9914276507735077,-0.708636363636421,0.1649999999997931,0.5026737967914439,-0.5986046484337558,-3.094878342246079,1.5378235294116998,-0.0715498652292296,0.4,-0.6370864984071914,18.13537433155073,-18.38521390374359,0.9864108422398072,-1.3004278074867122,0.24999999999977263,0.5,-0.7816989076617651,-4.612706550802156,1.7921818181817755,-0.1967789757412376,0.39,-1.1036488317454745,24.781871657753957,-27.066443850267667,0.9155939285872933,FAILS
etf,SPY,2017,287,77,0.42160278745644597,-0.47550877192970364,0.3500000000002501,0.5087719298245614,-1.3189895060944024,-1.2139438596491674,0.2296543859649384,0.2206914893617415,0.3,-0.6962002612914451,3.2967719298246143,-4.071824561403442,0.8096547088679849,-0.9144210526316381,-0.42000000000257387,0.4631578947368421,-1.6206791131001281,-2.036035964912371,0.16999210526313943,0.041046099290817394,0.19,-0.9554671519224555,5.843438596491344,-6.712771929824556,0.8704956249934842,-0.7832631578947401,0.0,0.4982456140350877,-1.1701939689185896,-2.098507894736865,0.4372184210525492,-0.3931560283686831,0.4,-0.39010712952605703,7.52698245614042,-8.878210526315797,0.8478040066553706,-1.9769122807017119,-2.000000000001023,0.4421052631578947,-2.2406395357898155,-3.7442675438595354,-0.2423631578946774,0.02049645390077988,0.28,-1.9974087346024918,10.59659649122802,-12.95308771929822,0.8180749425050701,-3.854666666666701,-3.0000000000001137,0.42105263157894735,-3.890975882906526,-5.83916929824557,-1.9387175438596647,-0.287517730496585,0.1,-3.567148936170116,12.221438596491204,-15.837929824561376,0.7716563169473237,-4.151684210526398,-6.000000000000227,0.41403508771929826,-2.914276184422027,-6.980242105263208,-1.319015789473646,-0.19230496453907692,0.15,-3.9593792459873205,17.183614035087654,-22.0218596491228,0.7802980451640528,FAILS
etf,SPY,2018,497,112,0.38832997987927564,0.3034072580647151,0.9999999999990905,0.5443548387096774,0.4952382938131777,-0.895363911290203,1.5399833669355247,-0.10657894736849845,0.69,0.4099862054332135,9.446250000000044,-8.311451612903172,1.1365343191477102,1.0831854838709976,1.0000000000019327,0.5362903225806451,1.0814672652764543,-0.9139047379033607,3.0962656250000067,0.032074898785439884,0.82,1.0511105850855578,16.133346774193576,-14.60516129032247,1.1046332494036677,2.1846370967743036,1.999999999998181,0.532258064516129,1.6628831940217077,-0.35962550403203336,4.720611391129019,-0.3244028340081362,0.92,2.50903993078244,21.467116935483915,-19.18439516129025,1.1189884671891912,4.612741935483734,4.005000000000791,0.5625,2.6413575285734296,1.0017988911289066,8.206024193548112,-0.5641700404858168,0.99,5.176911975969551,30.738125000000053,-26.22427419354827,1.1721249088968986,6.602298387096871,4.74999999999568,0.5524193548387096,3.183300762520244,2.1781834677419587,10.5944642137097,-0.03966777804232217,1.0,6.641966165139193,37.81659274193545,-31.15897177419338,1.2136662601060564,4.007540322580741,3.999999999999204,0.5201612903225806,1.3345089225258977,-1.9547081653224598,10.22227923387105,-0.6745748987853604,0.86,4.682115221366102,51.41274193548385,-45.30697580645159,1.1347643717187326,MARGINAL
etf,SPY,2019,395,76,0.4835443037974684,0.8018158567774413,0.24999999999977263,0.5038363171355499,1.4766450834951934,-0.29560230179018104,1.8651118925830084,0.09208439897697873,0.89,0.7097314578004625,7.787851662404065,-6.669181585677679,1.167737234674907,1.2841432225064995,0.0,0.4936061381074169,1.3625261050846922,-0.5334271099742833,3.111316496163937,-0.017544757033158127,0.88,1.3016879795396576,13.777672634271047,-11.901636828644497,1.157628386131844,2.8030179028133144,1.0000000000047748,0.5140664961636828,2.553935253021442,0.6536924552430345,4.982964833759701,-0.3636828644499018,1.0,3.166700767263216,17.47754475703308,-14.743631713555011,1.1854300959623512,2.613785166240437,1.4999999999986358,0.5242966751918159,1.7706540706157263,-0.28951086956507754,5.506612531969522,-0.29308184143215943,0.92,2.9068670076725964,24.62023017902805,-20.541355498721213,1.198568915306527,4.070537084398931,2.9999999999972715,0.5396419437340153,2.264224569266232,0.42131329923271255,7.75623913043504,-0.21861892583106327,0.9,4.289156010229995,29.965933503836204,-24.293657289002464,1.2334879490294586,5.78099744245528,0.49999999999954525,0.5012787723785166,2.208429564153376,0.8299661125319033,11.09474168797971,-0.4832608695650902,0.94,6.26425831202037,43.48782608695645,-34.56148337595902,1.2582742937823843,MARGINAL
etf,SPY,2020,345,82,0.3681159420289855,-1.8928779069765909,-0.7499999999993179,0.4796511627906977,-1.4951680987737141,-4.445225290697487,0.44709883720958554,-0.029118314610760865,0.02,-1.86375959236583,13.719273255814052,-15.257354651162888,0.899190821048942,-2.724505813953363,-1.0050000000035197,0.46511627906976744,-1.1662749813342197,-7.234165697674259,1.8142318313954366,-0.21925816023736794,0.03,-2.5052476537159953,24.137180232558293,-26.43037790697689,0.9132362888457506,-3.395145348837229,-0.4500000000007276,0.48255813953488375,-1.2450766845953043,-9.058609738372043,1.7885654069768566,-0.04850148367943169,0.02,-3.3466438651577977,30.454127906976897,-33.55575581395351,0.9075679318870576,-5.583779069767418,1.0050000000035197,0.5058139534883721,-1.5972446904479773,-12.490053779069827,1.5268866279071613,-0.5856973293766976,0.02,-4.99808174039072,41.97395348837213,-46.070930232558105,0.9110724110951278,-4.738226744185971,-0.05000000000165983,0.49709302325581395,-1.1501310052572278,-12.876458575581331,2.6114934593024866,-0.5613056379822918,0.1,-4.176921106203679,51.13706395348842,-55.14520348837193,0.9273166244507797,-4.56880813953486,1.1449999999996407,0.5058139534883721,-0.8392759058273812,-15.108973110465213,6.157590116279115,-1.3535311572701076,0.26,-3.2152769822647524,67.98430232558137,-74.75427325581389,0.9094370042624152,FAILS
etf,SPY,2021,379,87,0.58311345646438,0.4466843501327836,0.0,0.4960212201591512,0.6412115768319043,-0.9054283819627557,1.730588196286871,-0.03892183288405229,0.69,0.4856061830168359,10.017188328912658,-8.896631299734537,1.1259529580833092,-1.1301061007956599,0.0,0.493368700265252,-0.9349620348163649,-3.489101458885902,1.2878129973477923,0.0666981132074937,0.17,-1.1968042140031536,16.65968169761295,-15.911856763925599,1.0469979679167785,-0.5528647214852261,0.8199999999987995,0.5119363395225465,-0.3376134643478398,-3.7326067639253706,2.788253978780041,0.2649865229110837,0.36,-0.8178512443963099,21.617161803713763,-20.608992042440228,1.0489189262239222,-1.4693899204242393,1.490000000001146,0.519893899204244,-0.6304449895927385,-6.360438328912219,3.1192108753316954,0.620350404312635,0.22,-2.089740324736874,30.06164456233431,-30.48944297082216,0.9859689660812352,-2.835702917771677,-0.009999999997489795,0.4986737400530504,-1.054924142495267,-8.08548342175033,2.6257248010610486,0.6784366576816676,0.15,-3.5141395754533447,35.72673740053055,-37.25368700265242,0.959012121350213,0.6070026525201114,1.6999999999995907,0.5225464190981433,0.14888705514528414,-7.273982758620421,8.808653183023884,0.46185983827486654,0.52,0.1451428142452449,52.703395225464305,-52.68350132625987,1.0003776115615632,FAILS
etf,SPY,2022,401,101,0.3640897755610973,2.080552763819008,2.9999999999972715,0.5477386934673367,1.5639842934582753,-0.523964824120651,4.575275753768861,-0.07997468354423523,1.0,2.1605274473632434,19.75788944723606,-17.932160804020317,1.1018130867310996,4.745150753768712,6.000000000000227,0.5678391959798995,1.915875889809892,0.15081721105523016,9.613837939698357,-0.025481012658213884,1.0,4.770631766426926,34.63952261306521,-30.776859296482524,1.1255054415842929,2.3163819095477103,4.999999999998295,0.5376884422110553,0.7145746397538529,-3.9940829145730037,8.357055904522495,0.10402531645578565,0.87,2.2123565930919247,43.57148241206015,-40.283969849246425,1.08160845554985,0.945251256281358,7.175000000000864,0.542713567839196,0.20405127322539218,-8.981669597989926,10.041519472361566,-0.3477848101265322,0.72,1.2930360664078902,59.903869346733565,-59.25309045226133,1.01098303716321,3.6147738693466183,6.539999999998258,0.5376884422110553,0.6790015887730415,-7.477555276381869,13.767092336683293,-0.6229240506329612,0.9,4.2376979199795795,73.13429648241204,-72.08429648241209,1.0145662793595571,2.5711557788943895,7.495000000000118,0.5301507537688442,0.3646628299474535,-11.05759861809075,16.52754020100465,-0.9811139240506082,0.83,3.5522697029449977,100.53633165829136,-100.86306532663323,0.996760621271188,REPLICATES
etf,SPY,2023,561,114,0.47950089126559714,0.8021645796062897,0.9999999999990905,0.5223613595706619,1.2088812334823658,-0.4908640429338056,2.063769230768999,-0.05122082585273036,0.92,0.8533854054590201,10.983488372093031,-10.816171735241717,1.0154691179972815,0.565688729874733,0.9900000000016007,0.5152057245080501,0.4270927389842788,-2.079132826475841,3.096185599284357,0.05148114901252867,0.63,0.5142075808622043,19.532379248658284,-18.976744186046623,1.0292797888386045,1.3276565295168952,0.9899999999959164,0.5062611806797853,0.8043638071176578,-1.974097495527806,4.406945438282457,0.4077648114901222,0.73,0.9198917180267729,25.20093023255814,-24.766529516994726,1.0175398299251144,1.2823076923076075,1.999999999998181,0.5116279069767442,0.5918558736585671,-2.8925196779965483,5.5216203041145215,0.7147962653216502,0.61,0.5675114269859574,34.984543828264684,-34.11955277280867,1.0253517700309767,2.274740608229001,-0.49999999999954525,0.49552772808586765,0.8187176963738308,-3.188602415026753,7.567215563506159,0.40723518850992213,0.82,1.8675054197190788,43.42669051878355,-41.96574239713768,1.0348128744588947,4.798193202146563,4.500000000001592,0.5402504472271914,1.4177670988396212,-1.8646766547406948,11.722551431126819,0.7603411131058408,0.86,4.037852089040722,59.46436493738809,-56.52998211091227,1.051908433664786,MARGINAL
etf,SPY,2024,499,116,0.4789579158316633,-0.8814837398375515,0.8249999999975444,0.508130081300813,-1.070657840666551,-2.5691270325204885,0.7814258130081416,0.1440862422997018,0.1,-1.0255699821372533,11.231605691056727,-13.462215447154739,0.8343058937918383,-1.3656910569109042,0.0,0.4959349593495935,-0.9257865237538863,-4.361741361788694,1.4939258130081678,0.17743326488703898,0.08,-1.5431243217979431,20.320691056910174,-23.327418699187298,0.8711075716927962,-1.7252845528459932,-0.9999999999990905,0.4796747967479675,-0.8658749903675478,-5.645285569106478,2.195496951219078,-0.00763851919448256,0.11,-1.7176460336515107,27.29081300812976,-30.548516260162764,0.8933596897378201,0.2449593495934363,1.6000000000019554,0.5101626016260162,0.0896171358836537,-4.913885670732056,5.189391768292809,0.5033162217657821,0.47,-0.25835687217234576,38.14432926829229,-42.08101626016269,0.9064498117742182,1.8232926829267349,-0.580000000002201,0.4898373983739837,0.5839428284789224,-4.682170731707273,7.79679065040621,0.3542915811087728,0.74,1.469001101817962,46.84152439024353,-49.731239837398384,0.9418933560352991,2.762540650406239,-2.749999999997499,0.483739837398374,0.6638564168086764,-5.370717987805442,10.885965447153996,0.16064681724843805,0.74,2.601893833157801,64.1949796747964,-68.09674796747984,0.9427025752456378,FAILS
etf,SPY,2025,393,86,0.49363867684478374,1.4438402061854956,0.9999999999990905,0.5231958762886598,0.8796911285723135,-1.6565277061855763,4.727911082474269,-0.007286821705370818,0.99,1.4511270278908663,17.9945618556702,-17.6756185567006,1.018044251065188,-2.561804123711558,0.005000000004429239,0.5,-0.8336679272446618,-8.72379445876306,3.1660444587628245,0.023397932816374152,0.01,-2.585202056527932,29.83097938144313,-33.15567010309264,0.8997248219893648,-4.982886597938302,0.9999999999990905,0.5103092783505154,-1.0116862347956075,-15.578628221649684,4.153289304123422,-0.22342377260974502,0.0,-4.759462825328557,39.445257731958684,-45.65551546391735,0.8639757394291873,-4.984484536082363,1.7499999999984084,0.5128865979381443,-0.7473168813025807,-17.939063144329907,7.63167074742281,0.47551679586564743,0.0,-5.4600013319480105,55.774716494845286,-61.59376288659771,0.9055253954452165,-4.488067010309353,0.9999999999990905,0.5051546391752577,-0.6690829860408823,-18.26329059278327,8.613014819587603,-0.14762273901822576,0.04,-4.340444271291128,66.79621134020589,-73.78195876288623,0.9053190300201909,-0.2934020618556822,6.569999999999254,0.5541237113402062,-0.035126934756493235,-16.095981958762856,16.299770618556444,0.5660077519378335,0.44,-0.8594098137935157,94.81773195876262,-99.35760309278324,0.9543077631433888,FAILS
